Month,Pneumonia_Admissions_U5,Min_Temp_C,Max_Temp_C,Humidity_Percent,Rainfall_mm,Avg_Wind_Speed_kmph,Air_Quality_Index,Hospital_Beds_Occupied,Vaccination_Coverage_Percent,Winter_Season_Flag
2016-03,407,11.318371316652057,29.787460606623128,68.93467223566311,101.88673800669389,14.400039488298926,90.88841290106735,205,81.66406253566826,0
2016-04,350,17.15516705983793,24.517675227220543,62.99503966897399,132.68829622354724,10.330940053543003,94.04227124161179,191,84.26851119061769,0
2016-05,406,17.39162230357218,29.35669980042148,69.60890247266315,57.95606128756551,11.228210548491752,93.79070033409668,169,75.43615310845142,0
2016-06,366,11.999869308216853,26.70082075495281,66.85322061575465,40.74696671289815,12.354455008739698,141.75080203615252,199,83.69621693408268,0
2016-07,387,25.855957021200567,26.671953501333164,92.7091458455436,29.598315958494407,8.761213962727503,75.95970030050744,200,79.0862921766823,0
2016-08,419,19.399672242347734,26.182949983878178,85.54415721283219,129.3563726849761,7.016500898322281,76.91865662122439,207,80.89450081551257,0
2016-09,378,13.212519046943077,28.86622026149862,76.7950558853934,102.64330016912623,13.197301784141132,77.5946542166783,173,85.77920016556486,0
2016-10,362,21.348209823697015,29.65882150015087,89.35274030713279,83.54172059142648,7.129083477449983,79.57955985829847,173,91.97614072696801,0
2016-11,422,27.56401823369661,33.67052784792297,77.22568994161152,88.33319384698297,12.962188278504383,73.08708703155456,194,89.64935739402507,0
2016-12,378,22.492980383875945,29.429739097356883,64.50586819143554,45.28268674273032,4.076221337838771,113.12847953134057,202,76.43182696816648,1
2017-01,470,12.054240025718261,37.52947474910545,90.9308654577943,144.5815943521249,18.662591053758096,116.91828211803009,229,81.61612883609435,1
2017-02,330,15.164203101576401,24.237878283959116,81.5431520901835,87.06889013507964,14.72082576073624,76.66236107726623,198,90.1148825947598,1
2017-03,406,24.94993683058068,31.819573410015852,66.7297286981341,84.14276429934758,10.736650488613904,70.30177852974107,217,80.1271535620864,0
2017-04,385,15.179253157258147,26.244805761161924,74.73813182712652,101.4334250291481,18.900585890397675,102.25208469211248,188,82.77157782886431,0
2017-05,396,22.065083510045373,37.73677976503223,68.37204583282185,93.47618992482967,21.07429569138394,77.02237832798649,212,86.58832800346651,0
2017-06,366,23.02610559889554,24.01396208919367,60.97324203010379,86.53212292165499,19.028268578279103,96.67380049767036,205,79.84937019407606,0
2017-07,472,12.513927146422288,23.265070367487542,83.57098916597631,55.10458567915106,3.886352429491608,94.8513538829523,179,84.82688573715798,0
2017-08,412,17.10695261495011,25.262827783735545,93.54436888893007,91.50388152126334,6.892630585192051,61.86071611807491,156,77.26242817986243,0
2017-09,347,3.997979633748768,18.90802188482529,61.54689172270585,137.65867929787186,9.08117400512269,118.5620558309536,216,81.62220376067238,0
2017-10,435,13.854243353175779,26.971247526186822,77.0121983356212,122.7833969793141,11.868159238864337,124.23856539255854,209,86.3824816424368,0
2017-11,423,17.17689141491352,24.54307423142358,71.15708824957083,123.942759227251,14.961776290077776,75.79706502902715,216,77.17681675280193,0
2017-12,358,13.238793740034032,29.9641921725182,70.21649288201098,62.659851861127486,7.662495853986133,81.20600871698998,168,86.69845421842773,1
2018-01,435,25.58377389174552,29.69716651889771,68.24605759294107,49.28874663591824,13.367714673285624,99.03785836106756,174,83.89421031070657,1
2018-02,402,13.77301725746634,36.39905124407592,61.30065988199092,76.25045893389448,5.596299080882677,96.34695828262343,212,86.7895288860945,1
2018-03,365,17.207309802450705,31.799528899516314,75.4115892670917,81.030820020732,8.98534323025467,105.68966609045822,201,87.33254339954951,0
2018-04,372,17.962027094920618,26.96444435969027,66.29354580573812,116.12435155241042,6.311370635861021,127.29759588068673,201,90.56894446350748,0
2018-05,433,22.983069291157022,23.252717324323893,75.91047539650788,20.96422603003637,7.478142348374445,85.30998419137605,185,85.9893048115308,0
2018-06,405,12.259313231166178,30.081301143520353,73.15152521525461,118.51132359211782,6.9690597099493194,76.89609655677285,205,83.37251862414813,0
2018-07,358,23.0787745350245,22.322631342486016,72.55724624244557,76.2276100388982,6.856888347264731,59.99679924443068,169,85.49021203932574,0
2018-08,489,17.857740898361225,36.72246354292473,64.74789046040866,64.18013866243845,18.270859896027027,78.41780858388721,196,89.48431920358712,0
2018-09,443,12.728480559555974,34.21679488754457,70.37604282667338,54.05808027106403,6.374735482166919,87.45230826953865,213,85.74601934465622,0
2018-10,365,20.53047340562988,26.1237186508183,81.05634508096952,36.203304606969674,26.123866943742335,124.9261697251805,193,87.04586150432407,0
2018-11,427,18.403924013559976,19.855950782540685,80.31838873528537,105.86385340097199,14.699184412632263,84.65826178132335,199,80.83897755905134,0
2018-12,353,15.17661975694278,33.842586813453316,67.58453828963682,76.83966443428122,12.704430122631642,93.16830210127928,225,81.05155000235185,1
2019-01,403,18.224595665901983,25.87723088395576,75.92013132916716,46.57414058890368,5.134328984029512,90.10757948679687,208,78.51451079968155,1
2019-02,389,16.2188466954728,34.57740804667696,83.22582548163739,42.14215014884315,15.247172621239407,115.61717473652688,180,93.48641807861549,1
2019-03,362,18.08756832549289,21.149119294186494,58.891249963587484,62.49177915866056,9.335263888090942,141.21817446648848,232,80.4663492479356,0
2019-04,430,19.368397391150996,25.571929744767417,80.44959572303388,123.07804751835587,13.438758508446725,80.14778458826231,172,81.8771743946514,0
2019-05,412,24.23181979762975,27.34002372306598,68.2397481266545,79.79699340763509,26.361372490443042,80.04159191769035,210,80.3633894522973,0
2019-06,412,13.751691796599472,27.286140788358146,79.56323824303176,41.661390972762966,13.55473320274266,106.97649991433248,208,87.73780547617818,0
2019-07,356,26.796777503746355,26.937029430630076,67.66943301569047,60.04199236694045,18.992633974551364,104.68269778282551,204,83.44701301619659,0
2019-08,410,11.139770241010636,30.332783052338677,56.38464397567587,65.02933843128051,7.922027549066368,124.73674114368572,219,91.14958723383543,0
2019-09,452,16.66431459753766,23.772000821392798,61.81675595763778,4.797678189861125,11.520253457997452,104.0058653587288,173,81.94631280208904,0
2019-10,370,19.075210346820505,26.426590980695988,77.10313598483364,78.2786910625004,21.592918649221232,86.93034245610787,263,87.6056613848749,0
2019-11,400,18.878117491962133,29.33724175034464,74.69163322543814,76.58121052120013,9.384779170908963,96.39642482959513,198,81.90237803769513,0
2019-12,400,14.894965302168929,31.015545071371864,63.16251775251976,100.57642721391207,22.690588749376005,116.29549509393946,176,95.14684460653051,1
2020-01,407,16.657176015363152,30.63753102547598,81.12500484969502,138.74114529871636,18.018149095987287,105.17647024834616,184,77.76818850304801,1
2020-02,417,16.239745979445797,24.76935376598041,57.59418842243091,113.8261186197599,11.454846315626884,99.75263295559253,212,85.31498241612606,1
2020-03,414,15.139460433118499,21.75941916283299,73.97281417708298,69.74529799957025,16.65597689507595,108.5963314342459,179,87.4320826993391,0
2020-04,458,20.148339898877705,33.89046278388286,64.19216092368006,52.097941887323934,17.390674897076547,113.95131499611227,257,86.70226393921848,0
2020-05,397,18.86906721597819,27.70632846708827,69.11311071973311,158.21106717762405,16.458374874031826,117.84362447028276,215,84.37862384457662,0
2020-06,395,15.568420985818184,25.3594847202602,76.08524517408044,85.03849660165248,5.810317414276114,106.2049662276714,201,83.54992890443688,0
2020-07,374,22.26988010273992,33.93312643448316,69.28825567815126,81.20511838219221,8.21701372362064,84.43345856377213,205,85.49944933100886,0
2020-08,377,19.89062086758978,28.61822096312643,68.3766614493556,76.84446291895084,10.229745849733716,97.91668093448018,181,84.62703013771662,0
2020-09,389,21.675921569603748,32.82787114191114,85.2708057604422,93.98448937982161,10.860411854428094,116.12432158909381,177,89.96273946657044,0
2020-10,402,20.350421901729202,28.39577374781742,68.072976208874,77.44402891607005,14.226975754308087,73.93419351058151,205,94.92399201094406,0
2020-11,440,15.08893405527084,36.8586924288905,86.22779269233013,61.01489657173216,11.506509682073078,96.83111308577155,223,82.68036780019678,0
2020-12,423,15.716940181013886,34.456189738166835,59.28422824177713,69.98587911438182,5.573179915567222,81.21351541205124,197,80.23225473087133,1
2021-01,366,21.102270558313283,27.57322266561935,75.96707860772682,72.41328302412526,12.901236453941685,89.85086513547682,209,84.80448658515664,1
